date,WMT,TGT,ratio,ins_ratio,long_mean,long_std,z_score
2020-01-03,117.89,124.76,0.9449342738057069,0.9334428103877572,1.0103191757754728,0.06992885264827668,-1.0993511615925264
2020-01-06,117.65,123.58,0.9520148891406377,0.9387362765681795,1.008225174803738,0.06975924880289185,-0.9961245200891262
2020-01-07,116.56,123.8,0.941518578352181,0.9417657273615887,1.0058878484054383,0.06960295372956325,-0.9212557457402027
2020-01-08,116.16,123.4,0.9413290113452187,0.9446481741981388,1.0036566080314684,0.06948895607348617,-0.8491771522790869
2020-01-09,117.36,123.5,0.9502834008097166,0.9460160306906922,1.0016254189476477,0.06923349666596519,-0.8032150755761663
2020-01-10,116.38,124.73,0.9330553996632726,0.9436402558622052,0.9993716531461646,0.06922787398564305,-0.8050427389337037
2020-01-13,115.88,123.87,0.9354968919028013,0.9403366564146382,0.9972225305717485,0.06917502154296004,-0.8223470392673787
2020-01-14,116.18,125.26,0.9275107775826281,0.9375350962607275,0.995041430943511,0.0692771748422016,-0.8300906440508078
2020-01-15,115.28,117.0,0.9852991452991453,0.9463291230515128,0.9938612159184241,0.06882081965368858,-0.6906644400066182
2020-01-16,115.9,116.32,0.9963892709766163,0.9555502970848927,0.9929125782695593,0.06837837648373876,-0.5464049178405366
2020-01-17,114.96,116.92,0.9832364009579199,0.9655864973438222,0.9916922891133362,0.06787667548082947,-0.3846062227500683
2020-01-21,115.59,114.04,1.013591722202736,0.9812054634038091,0.9907229964565618,0.06712515919399684,-0.1417878656383714
2020-01-22,116.1,113.9,1.019315188762072,0.9995663456396979,0.9897070477885374,0.06620179392854834,0.1489279559675033
2020-01-23,115.81,115.53,1.0024236129143946,1.0029912391627476,0.988215612314913,0.06485457412574698,0.22782705841512516
2020-01-24,114.37,114.32,1.0004373687893633,1.0038008587252971,0.9867798345933745,0.06358101320640906,0.2677060850959653
2020-01-27,115.86,115.78,1.0006909656244602,1.0072917716586052,0.9854043881351046,0.062339951746278564,0.3510972163177396
2020-01-28,116.6,115.44,1.01004851004851,1.00658312922776,0.98400140096588,0.060776976830961255,0.37155069961256154
